House,Resident,Day,Minute,Activity
A,2,2,1341,1
A,2,2,1342,1
A,2,2,1343,1
A,2,2,1344,1
A,2,2,1345,1
A,2,2,1346,1
A,2,2,1347,1
A,2,2,1348,1
A,2,2,1349,1
A,2,2,1350,1
A,2,2,1351,1
A,2,2,1352,1
A,2,2,1353,1
A,2,2,1354,1
A,2,2,1355,1
A,2,2,1356,1
A,2,2,1357,1
A,2,2,1358,1
A,2,2,1359,1
A,2,2,1360,1
A,2,2,1361,1
A,2,2,1362,1
A,2,2,1363,1
A,2,2,1364,1
A,2,2,1365,1
A,2,2,1366,1
A,2,2,1367,1
A,2,2,1368,1
A,2,2,1369,1
A,2,2,1370,1
A,2,2,1371,1
A,2,2,1372,1
A,2,2,1373,1
A,2,2,1374,1
A,2,2,1375,1
A,2,2,1376,1
A,2,2,1377,1
A,2,2,1378,1
A,2,2,1379,1
A,2,2,1380,1
A,2,2,1381,1
A,2,2,1382,1
A,2,2,1383,1
A,2,2,1384,1
A,2,2,1385,1
A,2,2,1386,1
A,2,2,1387,1
A,2,2,1388,1
A,2,2,1389,1
A,2,2,1390,1
A,2,2,1391,1
A,2,2,1392,1
A,2,2,1393,1
A,2,2,1394,1
A,2,2,1395,1
A,2,2,1396,1
A,2,2,1397,1
A,2,2,1398,1
A,2,2,1399,1
A,2,2,1400,1
A,2,2,1401,1
A,2,2,1402,1
A,2,2,1403,1
A,2,2,1404,1
A,2,2,1405,1
A,2,2,1406,1
A,2,2,1407,1
A,2,2,1408,1
A,2,2,1409,1
A,2,2,1410,1
A,2,2,1411,1
A,2,2,1412,1
A,2,2,1413,1
A,2,2,1414,1
A,2,2,1415,1
A,2,2,1416,1
A,2,2,1417,1
A,2,2,1418,1
A,2,2,1419,1
A,2,2,1420,1
A,2,2,1421,1
A,2,2,1422,1
A,2,2,1423,1
A,2,2,1424,1
A,2,2,1425,1
A,2,2,1426,1
A,2,2,1427,1
A,2,2,1428,1
A,2,2,1429,1
A,2,2,1430,1
A,2,2,1431,1
A,2,2,1432,1
A,2,2,1433,1
A,2,2,1434,1
A,2,2,1435,1
A,2,2,1436,1
A,2,2,1437,1
A,2,2,1438,1
A,2,2,1439,1
A,2,2,1440,1
B,1,2,1,4
B,1,2,2,4
B,1,2,3,4
B,1,2,4,4
B,1,2,5,4
B,1,2,6,4
B,1,2,7,4
B,1,2,8,4
B,1,2,9,4
B,1,2,10,4
B,1,2,11,4
B,1,2,12,4
B,1,2,13,4
B,1,2,14,4
B,1,2,15,4
B,1,2,16,4
B,1,2,17,4
B,1,2,18,4
B,1,2,19,4
B,1,2,20,4
B,1,2,21,4
B,1,2,22,4
B,1,2,23,4
B,1,2,24,4
B,1,2,25,4
B,1,2,26,4
B,1,2,27,4
B,1,2,28,4
B,1,2,29,4
B,1,2,30,4
B,1,2,31,4
B,1,2,32,4
B,1,2,33,4
B,1,2,34,4
B,1,2,35,4
B,1,2,36,4
B,1,2,37,4
B,1,2,38,4
B,1,2,39,4
B,1,2,40,4
B,1,2,41,4
B,1,2,42,4
B,1,2,43,4
B,1,2,44,4
B,1,2,45,4
B,1,2,46,4
B,1,2,47,4
B,1,2,48,4
B,1,2,49,4
B,1,2,50,4
B,1,2,51,4
B,1,2,52,4
B,1,2,53,4
B,1,2,54,4
B,1,2,55,4
B,1,2,56,4
B,1,2,57,4
B,1,2,58,4
B,1,2,59,4
B,1,2,60,4
B,1,2,61,4
B,1,2,62,4
B,1,2,63,6
B,1,2,64,10
B,1,2,65,2
B,1,2,66,2
B,1,2,67,2
B,1,2,68,2
B,1,2,69,2
B,1,2,70,2
B,1,2,71,2
B,1,2,72,2
B,1,2,73,2
B,1,2,74,2
B,1,2,75,2
B,1,2,76,2
B,1,2,77,2
B,1,2,78,2
B,1,2,79,2
B,1,2,80,2
B,1,2,81,2
B,1,2,82,2
B,1,2,83,2
B,1,2,84,2
B,1,2,85,2
B,1,2,86,2
B,1,2,87,2
B,1,2,88,2
B,1,2,89,2
B,1,2,90,2
B,1,2,91,2
B,1,2,92,2
B,1,2,93,2
B,1,2,94,2
B,1,2,95,2
B,1,2,96,2
B,1,2,97,2
B,1,2,98,2
B,1,2,99,2
B,1,2,100,2
B,1,2,101,2
B,1,2,102,2
B,1,2,103,2
B,1,2,104,2
B,1,2,105,2
B,1,2,106,2
B,1,2,107,2
B,1,2,108,2
B,1,2,109,2
B,1,2,110,2
B,1,2,111,2
B,1,2,112,2
B,1,2,113,2
B,1,2,114,2
B,1,2,115,2
B,1,2,116,2
B,1,2,117,2
B,1,2,118,2
B,1,2,119,2
B,1,2,120,2
B,1,2,121,2
B,1,2,122,2
B,1,2,123,2
B,1,2,124,2
B,1,2,125,2
B,1,2,126,2
B,1,2,127,2
B,1,2,128,2
B,1,2,129,2
B,1,2,130,2
B,1,2,131,2
B,1,2,132,2
B,1,2,133,2
B,1,2,134,2
B,1,2,135,2
B,1,2,136,2
B,1,2,137,2
B,1,2,138,2
B,1,2,139,2
B,1,2,140,2
B,1,2,141,2
B,1,2,142,2
B,1,2,143,2
B,1,2,144,2
B,1,2,145,2
B,1,2,146,2
B,1,2,147,2
B,1,2,148,2
B,1,2,149,2
B,1,2,150,2
B,1,2,151,2
B,1,2,152,2
B,1,2,153,2
B,1,2,154,2
B,1,2,155,2
B,1,2,156,2
B,1,2,157,2
B,1,2,158,2
B,1,2,159,2
B,1,2,160,2
B,1,2,161,2
B,1,2,162,2
B,1,2,163,2
B,1,2,164,2
B,1,2,165,2
B,1,2,166,2
B,1,2,167,2
B,1,2,168,2
B,1,2,169,2
B,1,2,170,2
B,1,2,171,2
B,1,2,172,2
B,1,2,173,2
B,1,2,174,2
B,1,2,175,2
B,1,2,176,2
B,1,2,177,2
B,1,2,178,2
B,1,2,179,2
B,1,2,180,2
B,1,2,181,2
B,1,2,182,2
B,1,2,183,2
B,1,2,184,2
B,1,2,185,2
B,1,2,186,2
B,1,2,187,2
B,1,2,188,2
B,1,2,189,2
B,1,2,190,2
B,1,2,191,2
B,1,2,192,2
B,1,2,193,2
B,1,2,194,2
B,1,2,195,2
B,1,2,196,2
B,1,2,197,2
B,1,2,198,2
B,1,2,199,2
B,1,2,200,2
B,1,2,201,2
B,1,2,202,2
B,1,2,203,2
B,1,2,204,2
B,1,2,205,2
B,1,2,206,2
B,1,2,207,2
B,1,2,208,2
B,1,2,209,2
B,1,2,210,2
B,1,2,211,2
B,1,2,212,2
B,1,2,213,2
B,1,2,214,2
B,1,2,215,2
B,1,2,216,2
B,1,2,217,2
B,1,2,218,2
B,1,2,219,2
B,1,2,220,2
B,1,2,221,2
B,1,2,222,2
B,1,2,223,2
B,1,2,224,2
B,1,2,225,2
B,1,2,226,2
B,1,2,227,2
B,1,2,228,2
B,1,2,229,2
B,1,2,230,2
B,1,2,231,2
B,1,2,232,2
B,1,2,233,2
B,1,2,234,2
B,1,2,235,2
B,1,2,236,2
B,1,2,237,2
B,1,2,238,2
B,1,2,239,2
B,1,2,240,2
B,1,2,241,2
B,1,2,242,2
B,1,2,243,2
B,1,2,244,2
B,1,2,245,2
B,1,2,246,2
B,1,2,247,2
B,1,2,248,2
B,1,2,249,2
B,1,2,250,2
B,1,2,251,2
B,1,2,252,2
B,1,2,253,2
B,1,2,254,2
B,1,2,255,2
B,1,2,256,2
B,1,2,257,2
B,1,2,258,2
B,1,2,259,2
B,1,2,260,2
B,1,2,261,2
B,1,2,262,2
B,1,2,263,2
B,1,2,264,2
B,1,2,265,2
B,1,2,266,2
B,1,2,267,2
B,1,2,268,2
B,1,2,269,2
B,1,2,270,2
B,1,2,271,2
B,1,2,272,2
B,1,2,273,2
B,1,2,274,2
B,1,2,275,2
B,1,2,276,2
B,1,2,277,2
B,1,2,278,2
B,1,2,279,2
B,1,2,280,2
B,1,2,281,2
B,1,2,282,2
B,1,2,283,2
B,1,2,284,2
B,1,2,285,2
B,1,2,286,2
B,1,2,287,2
B,1,2,288,2
B,1,2,289,2
B,1,2,290,2
B,1,2,291,2
B,1,2,292,2
B,1,2,293,2
B,1,2,294,2
B,1,2,295,2
B,1,2,296,2
B,1,2,297,2
B,1,2,298,2
B,1,2,299,2
B,1,2,300,2
B,1,2,301,2
B,1,2,302,2
B,1,2,303,2
B,1,2,304,2
B,1,2,305,2
B,1,2,306,2
B,1,2,307,2
B,1,2,308,2
B,1,2,309,2
B,1,2,310,2
B,1,2,311,2
B,1,2,312,2
B,1,2,313,2
B,1,2,314,2
B,1,2,315,2
B,1,2,316,2
B,1,2,317,2
B,1,2,318,2
B,1,2,319,2
B,1,2,320,2
B,1,2,321,2
B,1,2,322,2
B,1,2,323,2
B,1,2,324,2
B,1,2,325,2
B,1,2,326,2
B,1,2,327,2
B,1,2,328,2
B,1,2,329,2
B,1,2,330,2
B,1,2,331,2
B,1,2,332,2
B,1,2,333,2
B,1,2,334,2
B,1,2,335,2
B,1,2,336,2
B,1,2,337,2
B,1,2,338,2
B,1,2,339,2
B,1,2,340,2
B,1,2,341,2
B,1,2,342,2
B,1,2,343,2
B,1,2,344,2
B,1,2,345,2
B,1,2,346,2
B,1,2,347,2
B,1,2,348,2
B,1,2,349,2
B,1,2,350,2
B,1,2,351,2
B,1,2,352,2
B,1,2,353,2
B,1,2,354,2
B,1,2,355,2
B,1,2,356,2
B,1,2,357,2
B,1,2,358,2
B,1,2,359,2
B,1,2,360,2
B,1,2,361,2
B,1,2,362,2
B,1,2,363,2
B,1,2,364,2
B,1,2,365,2
B,1,2,366,2
B,1,2,367,2
B,1,2,368,2
B,1,2,369,2
B,1,2,370,2
B,1,2,371,2
B,1,2,372,2
B,1,2,373,2
B,1,2,374,2
B,1,2,375,2
B,1,2,376,2
B,1,2,377,2
B,1,2,378,2
B,1,2,379,2
B,1,2,380,2
B,1,2,381,2
B,1,2,382,2
B,1,2,383,2
B,1,2,384,2
B,1,2,385,2
B,1,2,386,2
B,1,2,387,2
B,1,2,388,2
B,1,2,389,2
B,1,2,390,2
B,1,2,391,2
B,1,2,392,2
B,1,2,393,2
B,1,2,394,2
B,1,2,395,2
B,1,2,396,2
B,1,2,397,2
B,1,2,398,2
B,1,2,399,2
B,1,2,400,2
B,1,2,401,2
B,1,2,402,2
B,1,2,403,2
B,1,2,404,2
B,1,2,405,2
B,1,2,406,2
B,1,2,407,2
B,1,2,408,2
B,1,2,409,2
B,1,2,410,2
B,1,2,411,2
B,1,2,412,2
B,1,2,413,2
B,1,2,414,2
B,1,2,415,2
B,1,2,416,2
B,1,2,417,2
B,1,2,418,2
B,1,2,419,2
B,1,2,420,2
B,1,2,421,2
B,1,2,422,2
B,1,2,423,2
B,1,2,424,2
B,1,2,425,2
B,1,2,426,2
B,1,2,427,2
B,1,2,428,2
B,1,2,429,2
B,1,2,430,2
B,1,2,431,2
B,1,2,432,2
B,1,2,433,2
B,1,2,434,2
B,1,2,435,2
B,1,2,436,2
B,1,2,437,2
B,1,2,438,2
B,1,2,439,2
B,1,2,440,2
B,1,2,441,2
B,1,2,442,2
B,1,2,443,2
B,1,2,444,2
B,1,2,445,2
B,1,2,446,2
B,1,2,447,2
B,1,2,448,2
B,1,2,449,2
B,1,2,450,2
B,1,2,451,2
B,1,2,452,2
B,1,2,453,2
B,1,2,454,2
B,1,2,455,2
B,1,2,456,2
B,1,2,457,2
B,1,2,458,2
B,1,2,459,2
B,1,2,460,2
B,1,2,461,2
B,1,2,462,2
B,1,2,463,2
B,1,2,464,2
B,1,2,465,2
B,1,2,466,2
B,1,2,467,2
B,1,2,468,2
B,1,2,469,2
B,1,2,470,2
B,1,2,471,2
B,1,2,472,2
B,1,2,473,2
B,1,2,474,2
B,1,2,475,2
B,1,2,476,2
B,1,2,477,2
B,1,2,478,2
B,1,2,479,2
B,1,2,480,2
B,1,2,481,2
B,1,2,482,2
B,1,2,483,2
B,1,2,484,2
B,1,2,485,2
B,1,2,486,2
B,1,2,487,2
B,1,2,488,2
B,1,2,489,2
B,1,2,490,2
B,1,2,491,2
B,1,2,492,2
B,1,2,493,2
B,1,2,494,2
B,1,2,495,2
B,1,2,496,2
B,1,2,497,2
B,1,2,498,2
B,1,2,499,2
B,1,2,500,2
B,1,2,501,2
B,1,2,502,2
B,1,2,503,2
B,1,2,504,2
B,1,2,505,2
B,1,2,506,2
B,1,2,507,2
B,1,2,508,2
B,1,2,509,2
B,1,2,510,2
B,1,2,511,2
B,1,2,512,2
B,1,2,513,2
B,1,2,514,2
B,1,2,515,2
B,1,2,516,2
B,1,2,517,2
B,1,2,518,2
B,1,2,519,2
B,1,2,520,2
B,1,2,521,2
B,1,2,522,2
B,1,2,523,2
B,1,2,524,2
B,1,2,525,2
B,1,2,526,2
B,1,2,527,2
B,1,2,528,2
B,1,2,529,2
B,1,2,530,2
B,1,2,531,2
B,1,2,532,2
B,1,2,533,2
B,1,2,534,2
B,1,2,535,2
B,1,2,536,2
B,1,2,537,2
B,1,2,538,2
B,1,2,539,2
B,1,2,540,2
B,1,2,541,2
B,1,2,542,10
B,1,2,543,10
B,1,2,544,6
B,1,2,545,6
B,1,2,546,6
B,1,2,547,6
B,1,2,548,6
B,1,2,549,6
B,1,2,550,6
B,1,2,551,6
B,1,2,552,6
B,1,2,553,6
B,1,2,554,6
B,1,2,555,6
B,1,2,556,6
B,1,2,557,6
B,1,2,558,6
B,1,2,559,6
B,1,2,560,6
B,1,2,561,6
B,1,2,562,6
B,1,2,563,6
B,1,2,564,6
B,1,2,565,6
B,1,2,566,6
B,1,2,567,6
B,1,2,568,6
B,1,2,569,6
B,1,2,570,10
B,1,2,571,10
B,1,2,572,10
B,1,2,573,10
B,1,2,574,10
B,1,2,575,10
B,1,2,576,10
B,1,2,577,10
B,1,2,578,10
B,1,2,579,8
B,1,2,580,8
B,1,2,581,8
B,1,2,582,8
B,1,2,583,8
B,1,2,584,8
B,1,2,585,8
B,1,2,586,8
B,1,2,587,6
B,1,2,588,6
B,1,2,589,6
B,1,2,590,6
B,1,2,591,6
B,1,2,592,6
B,1,2,593,6
B,1,2,594,6
B,1,2,595,6
B,1,2,596,6
B,1,2,597,6
B,1,2,598,6
B,1,2,599,7
B,1,2,600,7
B,1,2,601,7
B,1,2,602,7
B,1,2,603,7
B,1,2,604,7
B,1,2,605,7
B,1,2,606,7
B,1,2,607,7
B,1,2,608,7
B,1,2,609,7
B,1,2,610,7
B,1,2,611,7
B,1,2,612,7
B,1,2,613,7
B,1,2,614,7
B,1,2,615,7
B,1,2,616,7
B,1,2,617,7
B,1,2,618,6
B,1,2,619,6
B,1,2,620,6
B,1,2,621,6
B,1,2,622,6
B,1,2,623,6
B,1,2,624,6
B,1,2,625,6
B,1,2,626,10
B,1,2,627,10
B,1,2,628,10
B,1,2,629,6
B,1,2,630,6
B,1,2,631,1
B,1,2,632,1
B,1,2,633,1
B,1,2,634,1
B,1,2,635,1
B,1,2,636,1
B,1,2,637,1
B,1,2,638,1
B,1,2,639,1
B,1,2,640,1
B,1,2,641,1
B,1,2,642,1
B,1,2,643,1
B,1,2,644,1
B,1,2,645,1
B,1,2,646,1
B,1,2,647,1
B,1,2,648,1
B,1,2,649,1
B,1,2,650,1
B,1,2,651,1
B,1,2,652,1
B,1,2,653,1
B,1,2,654,1
B,1,2,655,1
B,1,2,656,1
B,1,2,657,1
B,1,2,658,1
B,1,2,659,1
B,1,2,660,1
B,1,2,661,1
B,1,2,662,1
B,1,2,663,1
B,1,2,664,1
B,1,2,665,1
B,1,2,666,1
B,1,2,667,1
B,1,2,668,1
B,1,2,669,1
B,1,2,670,1
B,1,2,671,1
B,1,2,672,1
B,1,2,673,1
B,1,2,674,1
B,1,2,675,1
B,1,2,676,1
B,1,2,677,1
B,1,2,678,1
B,1,2,679,1
B,1,2,680,1
B,1,2,681,1
B,1,2,682,1
B,1,2,683,1
B,1,2,684,1
B,1,2,685,1
B,1,2,686,1
B,1,2,687,1
B,1,2,688,1
B,1,2,689,1
B,1,2,690,1
B,1,2,691,1
B,1,2,692,1
B,1,2,693,1
B,1,2,694,1
B,1,2,695,1
B,1,2,696,1
B,1,2,697,1
B,1,2,698,1
B,1,2,699,1
B,1,2,700,1
B,1,2,701,1
B,1,2,702,1
B,1,2,703,1
B,1,2,704,1
B,1,2,705,1
B,1,2,706,1
B,1,2,707,1
B,1,2,708,1
B,1,2,709,1
B,1,2,710,1
B,1,2,711,1
B,1,2,712,1
B,1,2,713,1
B,1,2,714,1
B,1,2,715,1
B,1,2,716,1
B,1,2,717,1
B,1,2,718,1
B,1,2,719,1
B,1,2,720,1
B,1,2,721,1
B,1,2,722,1
B,1,2,723,1
B,1,2,724,1
B,1,2,725,1
B,1,2,726,1
B,1,2,727,1
B,1,2,728,1
B,1,2,729,1
B,1,2,730,1
B,1,2,731,1
B,1,2,732,1
B,1,2,733,1
B,1,2,734,1
B,1,2,735,1
B,1,2,736,1
B,1,2,737,1
B,1,2,738,1
B,1,2,739,1
B,1,2,740,1
B,1,2,741,1
B,1,2,742,1
B,1,2,743,1
B,1,2,744,1
B,1,2,745,1
B,1,2,746,1
B,1,2,747,1
B,1,2,748,1
B,1,2,749,1
B,1,2,750,1
B,1,2,751,1
B,1,2,752,1
B,1,2,753,1
B,1,2,754,1
B,1,2,755,1
B,1,2,756,1
B,1,2,757,1
B,1,2,758,1
B,1,2,759,1
B,1,2,760,1
B,1,2,761,1
B,1,2,762,1
B,1,2,763,1
B,1,2,764,1
B,1,2,765,1
B,1,2,766,1
B,1,2,767,1
B,1,2,768,1
B,1,2,769,1
B,1,2,770,1
B,1,2,771,1
B,1,2,772,1
B,1,2,773,1
B,1,2,774,1
B,1,2,775,1
B,1,2,776,1
B,1,2,777,1
B,1,2,778,1
B,1,2,779,1
B,1,2,780,1
B,1,2,781,1
B,1,2,782,1
B,1,2,783,1
B,1,2,784,1
B,1,2,785,1
B,1,2,786,1
B,1,2,787,1
B,1,2,788,1
B,1,2,789,1
B,1,2,790,1
B,1,2,791,1
B,1,2,792,1
B,1,2,793,1
B,1,2,794,1
B,1,2,795,1
B,1,2,796,1
B,1,2,797,1
B,1,2,798,1
B,1,2,799,1
B,1,2,800,1
B,1,2,801,1
B,1,2,802,1
B,1,2,803,1
B,1,2,804,1
B,1,2,805,1
B,1,2,806,1
B,1,2,807,1
B,1,2,808,1
B,1,2,809,1
B,1,2,810,1
B,1,2,811,1
B,1,2,812,1
B,1,2,813,1
B,1,2,814,1
B,1,2,815,1
B,1,2,816,1
B,1,2,817,1
B,1,2,818,1
B,1,2,819,1
B,1,2,820,1
B,1,2,821,1
B,1,2,822,1
B,1,2,823,1
B,1,2,824,1
B,1,2,825,1
B,1,2,826,1
B,1,2,827,1
B,1,2,828,1
B,1,2,829,1
B,1,2,830,1
B,1,2,831,1
B,1,2,832,1
B,1,2,833,1
B,1,2,834,1
B,1,2,835,1
B,1,2,836,1
B,1,2,837,1
B,1,2,838,1
B,1,2,839,1
B,1,2,840,1
B,1,2,841,1
B,1,2,842,1
B,1,2,843,1
B,1,2,844,1
B,1,2,845,1
B,1,2,846,1
B,1,2,847,1
B,1,2,848,1
B,1,2,849,1
B,1,2,850,1
B,1,2,851,1
B,1,2,852,1
B,1,2,853,1
B,1,2,854,1
B,1,2,855,1
B,1,2,856,1
B,1,2,857,1
B,1,2,858,1
B,1,2,859,1
B,1,2,860,1
B,1,2,861,1
B,1,2,862,1
B,1,2,863,1
B,1,2,864,1
B,1,2,865,1
B,1,2,866,1
B,1,2,867,1
B,1,2,868,1
B,1,2,869,1
B,1,2,870,1
B,1,2,871,1
B,1,2,872,1
B,1,2,873,1
B,1,2,874,1
B,1,2,875,1
B,1,2,876,1
B,1,2,877,1
B,1,2,878,1
B,1,2,879,1
B,1,2,880,1
B,1,2,881,1
B,1,2,882,1
B,1,2,883,1
B,1,2,884,1
B,1,2,885,1
B,1,2,886,1
B,1,2,887,1
B,1,2,888,1
B,1,2,889,1
B,1,2,890,1
B,1,2,891,1
B,1,2,892,1
B,1,2,893,1
B,1,2,894,1
B,1,2,895,1
B,1,2,896,1
B,1,2,897,1
B,1,2,898,1
B,1,2,899,1
B,1,2,900,1
B,1,2,901,1
B,1,2,902,1
B,1,2,903,1
B,1,2,904,1
B,1,2,905,1
B,1,2,906,1
B,1,2,907,1
B,1,2,908,1
B,1,2,909,1
B,1,2,910,1
B,1,2,911,1
B,1,2,912,1
B,1,2,913,1
B,1,2,914,1
B,1,2,915,1
B,1,2,916,1
B,1,2,917,1
B,1,2,918,1
B,1,2,919,1
B,1,2,920,1
B,1,2,921,1
B,1,2,922,1
B,1,2,923,1
B,1,2,924,1
B,1,2,925,1
B,1,2,926,1
B,1,2,927,1
B,1,2,928,1
B,1,2,929,1
B,1,2,930,1
B,1,2,931,1
B,1,2,932,1
B,1,2,933,1
B,1,2,934,1
B,1,2,935,1
B,1,2,936,1
B,1,2,937,1
B,1,2,938,1
B,1,2,939,1
B,1,2,940,1
B,1,2,941,1
B,1,2,942,1
B,1,2,943,1
B,1,2,944,1
B,1,2,945,1
B,1,2,946,1
B,1,2,947,1
B,1,2,948,1
B,1,2,949,1
B,1,2,950,1
B,1,2,951,1
B,1,2,952,1
B,1,2,953,1
B,1,2,954,1
B,1,2,955,1
B,1,2,956,1
B,1,2,957,1
B,1,2,958,1
B,1,2,959,1
B,1,2,960,1
B,1,2,961,1
B,1,2,962,1
B,1,2,963,1
B,1,2,964,1
B,1,2,965,1
B,1,2,966,1
B,1,2,967,1
B,1,2,968,1
B,1,2,969,1
B,1,2,970,1
B,1,2,971,1
B,1,2,972,1
B,1,2,973,1
B,1,2,974,1
B,1,2,975,1
B,1,2,976,1
B,1,2,977,1
B,1,2,978,1
B,1,2,979,1
B,1,2,980,1
B,1,2,981,1
B,1,2,982,1
B,1,2,983,1
B,1,2,984,1
B,1,2,985,1
B,1,2,986,1
B,1,2,987,1
B,1,2,988,1
B,1,2,989,1
B,1,2,990,1
B,1,2,991,1
B,1,2,992,1
B,1,2,993,1
B,1,2,994,1
B,1,2,995,1
B,1,2,996,1
B,1,2,997,1
B,1,2,998,1
B,1,2,999,1
B,1,2,1000,1
B,1,2,1001,1
B,1,2,1002,1
B,1,2,1003,1
B,1,2,1004,1
B,1,2,1005,1
B,1,2,1006,1
B,1,2,1007,1
B,1,2,1008,1
B,1,2,1009,1
B,1,2,1010,1
B,1,2,1011,1
B,1,2,1012,1
B,1,2,1013,1
B,1,2,1014,1
B,1,2,1015,1
B,1,2,1016,1
B,1,2,1017,1
B,1,2,1018,1
B,1,2,1019,1
B,1,2,1020,1
B,1,2,1021,1
B,1,2,1022,1
B,1,2,1023,1
B,1,2,1024,1
B,1,2,1025,1
B,1,2,1026,1
B,1,2,1027,1
B,1,2,1028,1
B,1,2,1029,1
B,1,2,1030,1
B,1,2,1031,1
B,1,2,1032,1
B,1,2,1033,1
B,1,2,1034,1
B,1,2,1035,1
B,1,2,1036,1
B,1,2,1037,1
B,1,2,1038,1
B,1,2,1039,1
B,1,2,1040,1
B,1,2,1041,1
B,1,2,1042,1
B,1,2,1043,1
B,1,2,1044,1
B,1,2,1045,1
B,1,2,1046,1
B,1,2,1047,1
B,1,2,1048,1
B,1,2,1049,1
B,1,2,1050,1
B,1,2,1051,1
B,1,2,1052,1
B,1,2,1053,1
B,1,2,1054,1
B,1,2,1055,1
B,1,2,1056,1
B,1,2,1057,1
B,1,2,1058,1
B,1,2,1059,1
B,1,2,1060,1
B,1,2,1061,1
B,1,2,1062,1
B,1,2,1063,1
B,1,2,1064,1
B,1,2,1065,1
B,1,2,1066,1
B,1,2,1067,1
B,1,2,1068,1
B,1,2,1069,1
B,1,2,1070,1
B,1,2,1071,1
B,1,2,1072,1
B,1,2,1073,1
B,1,2,1074,1
B,1,2,1075,1
B,1,2,1076,1
B,1,2,1077,1
B,1,2,1078,1
B,1,2,1079,1
B,1,2,1080,1
B,1,2,1081,1
B,1,2,1082,1
B,1,2,1083,1
B,1,2,1084,1
B,1,2,1085,1
B,1,2,1086,1
B,1,2,1087,1
B,1,2,1088,1
B,1,2,1089,1
B,1,2,1090,1
B,1,2,1091,1
B,1,2,1092,1
B,1,2,1093,1
B,1,2,1094,1
B,1,2,1095,1
B,1,2,1096,1
B,1,2,1097,1
B,1,2,1098,1
B,1,2,1099,1
B,1,2,1100,1
B,1,2,1101,1
B,1,2,1102,1
B,1,2,1103,1
B,1,2,1104,1
B,1,2,1105,1
B,1,2,1106,1
B,1,2,1107,1
B,1,2,1108,1
B,1,2,1109,1
B,1,2,1110,1
B,1,2,1111,1
B,1,2,1112,1
B,1,2,1113,1
B,1,2,1114,1
B,1,2,1115,1
B,1,2,1116,1
B,1,2,1117,1
B,1,2,1118,1
B,1,2,1119,1
B,1,2,1120,1
B,1,2,1121,1
B,1,2,1122,1
B,1,2,1123,1
B,1,2,1124,1
B,1,2,1125,1
B,1,2,1126,1
B,1,2,1127,1
B,1,2,1128,1
B,1,2,1129,1
B,1,2,1130,1
B,1,2,1131,1
B,1,2,1132,1
B,1,2,1133,1
B,1,2,1134,1
B,1,2,1135,1
B,1,2,1136,1
B,1,2,1137,1
B,1,2,1138,1
B,1,2,1139,1
B,1,2,1140,1
B,1,2,1141,1
B,1,2,1142,1
B,1,2,1143,1
B,1,2,1144,1
B,1,2,1145,1
B,1,2,1146,1
B,1,2,1147,1
B,1,2,1148,1
B,1,2,1149,1
B,1,2,1150,1
B,1,2,1151,1
B,1,2,1152,1
B,1,2,1153,1
B,1,2,1154,1
B,1,2,1155,1
B,1,2,1156,1
B,1,2,1157,1
B,1,2,1158,1
B,1,2,1159,1
B,1,2,1160,1
B,1,2,1161,1
B,1,2,1162,1
B,1,2,1163,1
B,1,2,1164,1
B,1,2,1165,1
B,1,2,1166,1
B,1,2,1167,1
B,1,2,1168,1
B,1,2,1169,1
B,1,2,1170,1
B,1,2,1171,1
B,1,2,1172,1
B,1,2,1173,1
B,1,2,1174,1
B,1,2,1175,1
B,1,2,1176,1
B,1,2,1177,1
B,1,2,1178,1
B,1,2,1179,1
B,1,2,1180,1
B,1,2,1181,1
B,1,2,1182,1
B,1,2,1183,1
B,1,2,1184,1
B,1,2,1185,1
B,1,2,1186,1
B,1,2,1187,1
B,1,2,1188,1
B,1,2,1189,1
B,1,2,1190,1
B,1,2,1191,1
B,1,2,1192,1
B,1,2,1193,1
B,1,2,1194,1
B,1,2,1195,1
B,1,2,1196,1
B,1,2,1197,1
B,1,2,1198,1
B,1,2,1199,1
B,1,2,1200,1
B,1,2,1201,1
B,1,2,1202,1
B,1,2,1203,1
B,1,2,1204,1
B,1,2,1205,1
B,1,2,1206,1
B,1,2,1207,1
B,1,2,1208,1
B,1,2,1209,1
B,1,2,1210,1
B,1,2,1211,1
B,1,2,1212,1
B,1,2,1213,1
B,1,2,1214,1
B,1,2,1215,1
B,1,2,1216,1
B,1,2,1217,1
B,1,2,1218,1
B,1,2,1219,1
B,1,2,1220,1
B,1,2,1221,1
B,1,2,1222,1
B,1,2,1223,1
B,1,2,1224,1
B,1,2,1225,1
B,1,2,1226,1
B,1,2,1227,1
B,1,2,1228,1
B,1,2,1229,1
B,1,2,1230,1
B,1,2,1231,1
B,1,2,1232,10
B,1,2,1233,8
B,1,2,1234,8
B,1,2,1235,6
B,1,2,1236,6
B,1,2,1237,6
B,1,2,1238,6
B,1,2,1239,6
B,1,2,1240,6
B,1,2,1241,6
B,1,2,1242,6
B,1,2,1243,6
B,1,2,1244,6
B,1,2,1245,6
B,1,2,1246,6
B,1,2,1247,6
B,1,2,1248,6
B,1,2,1249,5
B,1,2,1250,5
B,1,2,1251,5
B,1,2,1252,5
B,1,2,1253,5
B,1,2,1254,5
B,1,2,1255,5
B,1,2,1256,5
B,1,2,1257,5
B,1,2,1258,5
B,1,2,1259,5
B,1,2,1260,5
B,1,2,1261,5
B,1,2,1262,5
